tokenizer,format,distribution,dim,precision_digits,n_vectors,n_tokens_total,length_mismatch_rate,mean_abs_error,median_abs_error,mean_rel_error,median_rel_error,mean_sig_digits,perfect_recovery_rate,mean_normalized_l2,mean_cosine_sim,mean_spearman_rho,mantel_r,mantel_p
gpt4o,json,lognormal,100,,250,243912,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
gpt4o,scientific,lognormal,100,,250,224500,0.0,1.6290313360952345e-07,4.5666665782206906e-08,9.80115868648698e-08,6.54500198487657e-08,6.73892,0.0,1.2852976293259136e-07,0.9999999999999922,0.9999999999999998,0.9999999999999614,0.000999000999000999
gpt4o,natural_language,lognormal,100,,250,244912,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
gpt4o,digit_by_digit,lognormal,100,,250,893200,1.0,3.562336851752355,3.1384121351909444,6.430018861186775,2.3717968424290667,0.03272,0.0,1.7353243219000973,0.5317810721040266,0.0024244935364686857,0.013526585789697568,0.33266733266733267
python_str,csv,lognormal,100,,250,496350,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
python_str,json,lognormal,100,,250,496850,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
python_str,scientific,lognormal,100,,250,349500,0.0,1.6290313360952345e-07,4.5666665782206906e-08,9.80115868648698e-08,6.54500198487657e-08,6.73892,0.0,1.2852976293259136e-07,0.9999999999999922,0.9999999999999998,0.9999999999999614,0.000999000999000999
python_str,natural_language,lognormal,100,,250,501350,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
python_str,digit_by_digit,lognormal,100,,250,942950,1.0,3.562336851752355,3.1384121351909444,6.430018861186775,2.3717968424290667,0.03272,0.0,1.7353243219000973,0.5317810721040266,0.0024244935364686857,0.013526585789697568,0.33266733266733267
float16,native,lognormal,100,,250,0,0.0,0.0013275559776754313,0.00013364041841867902,0.00017564013953478942,0.0001681028663655963,3.3328,0.0,0.00020603404128040364,0.9999999867736142,0.9999984038368013,0.9999999758571191,0.000999000999000999
llama3,csv,lognormal,100,,250,240917,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
llama3,json,lognormal,100,,250,241417,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
llama3,scientific,lognormal,100,,250,224500,0.0,7.186064973345094e-07,4.544056173699795e-08,9.784821911499889e-08,6.733957225670816e-08,6.73316,0.0,1.1988962846596182e-07,0.9999999999999952,0.9999999999999998,0.9999999999999893,0.000999000999000999
llama3,natural_language,lognormal,100,,250,242417,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
llama3,digit_by_digit,lognormal,100,,250,899464,1.0,8.568460566552767,3.869337797176664,31.083115858563705,1.7353844399135774,0.0302,0.0,0.9685450343902458,0.26261881391786257,-0.008630435475209896,-0.006401337788860342,0.5834165834165834
mistral,csv,lognormal,100,,250,499732,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
mistral,json,lognormal,100,,250,499982,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
mistral,scientific,lognormal,100,,250,349750,0.0,7.186064973345094e-07,4.544056173699795e-08,9.784821911499889e-08,6.733957225670816e-08,6.73316,0.0,1.1988962846596182e-07,0.9999999999999952,0.9999999999999998,0.9999999999999893,0.000999000999000999
mistral,natural_language,lognormal,100,,250,500982,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
mistral,digit_by_digit,lognormal,100,,250,899714,1.0,8.568460566552767,3.869337797176664,31.083115858563705,1.7353844399135774,0.0302,0.0,0.9685450343902458,0.26261881391786257,-0.008630435475209896,-0.006401337788860342,0.5834165834165834
gpt4o,csv,lognormal,100,,250,240917,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
gpt4o,json,lognormal,100,,250,241417,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
gpt4o,scientific,lognormal,100,,250,224500,0.0,7.186064973345094e-07,4.544056173699795e-08,9.784821911499889e-08,6.733957225670816e-08,6.73316,0.0,1.1988962846596182e-07,0.9999999999999952,0.9999999999999998,0.9999999999999893,0.000999000999000999
gpt4o,natural_language,lognormal,100,,250,242417,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
gpt4o,digit_by_digit,lognormal,100,,250,899464,1.0,8.568460566552767,3.869337797176664,31.083115858563705,1.7353844399135774,0.0302,0.0,0.9685450343902458,0.26261881391786257,-0.008630435475209896,-0.006401337788860342,0.5834165834165834
python_str,csv,lognormal,100,,250,499482,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
python_str,json,lognormal,100,,250,499982,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
python_str,scientific,lognormal,100,,250,349500,0.0,7.186064973345094e-07,4.544056173699795e-08,9.784821911499889e-08,6.733957225670816e-08,6.73316,0.0,1.1988962846596182e-07,0.9999999999999952,0.9999999999999998,0.9999999999999893,0.000999000999000999
python_str,natural_language,lognormal,100,,250,504482,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,0.9999999999999999,0.000999000999000999
python_str,digit_by_digit,lognormal,100,,250,949214,1.0,8.568460566552767,3.869337797176664,31.083115858563705,1.7353844399135774,0.0302,0.0,0.9685450343902458,0.26261881391786257,-0.008630435475209896,-0.006401337788860342,0.5834165834165834
float16,native,integers,1,0.0,250,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,csv,integers,1,0.0,250,750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,json,integers,1,0.0,250,1250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,scientific,integers,1,0.0,250,1750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,natural_language,integers,1,0.0,250,2000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,digit_by_digit,integers,1,0.0,250,1000,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,csv,integers,1,0.0,250,1000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,json,integers,1,0.0,250,1250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,scientific,integers,1,0.0,250,3250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,natural_language,integers,1,0.0,250,2000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,digit_by_digit,integers,1,0.0,250,1250,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,csv,integers,1,0.0,250,750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,json,integers,1,0.0,250,1250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,scientific,integers,1,0.0,250,1750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,natural_language,integers,1,0.0,250,2000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,digit_by_digit,integers,1,0.0,250,1000,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,csv,integers,1,0.0,250,750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,json,integers,1,0.0,250,1250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,scientific,integers,1,0.0,250,3000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,natural_language,integers,1,0.0,250,4250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,digit_by_digit,integers,1,0.0,250,1250,1.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
float16,native,integers,1,0.0,250,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,csv,integers,1,0.0,250,750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,json,integers,1,0.0,250,1250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,scientific,integers,1,0.0,250,1750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,natural_language,integers,1,0.0,250,2000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,digit_by_digit,integers,1,0.0,250,1948,1.0,500.916,494.0,0.9792708087999443,0.9908445863823439,0.064,0.004,0.9792708087999443,,,,
mistral,csv,integers,1,0.0,250,1474,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,json,integers,1,0.0,250,1724,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,scientific,integers,1,0.0,250,3250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,natural_language,integers,1,0.0,250,2474,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,digit_by_digit,integers,1,0.0,250,2198,1.0,500.916,494.0,0.9792708087999443,0.9908445863823439,0.064,0.004,0.9792708087999443,,,,
gpt4o,csv,integers,1,0.0,250,750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,json,integers,1,0.0,250,1250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,scientific,integers,1,0.0,250,1750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,natural_language,integers,1,0.0,250,2000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,digit_by_digit,integers,1,0.0,250,1948,1.0,500.916,494.0,0.9792708087999443,0.9908445863823439,0.064,0.004,0.9792708087999443,,,,
python_str,csv,integers,1,0.0,250,1224,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,json,integers,1,0.0,250,1724,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,scientific,integers,1,0.0,250,3000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,natural_language,integers,1,0.0,250,4724,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,digit_by_digit,integers,1,0.0,250,2198,1.0,500.916,494.0,0.9792708087999443,0.9908445863823439,0.064,0.004,0.9792708087999443,,,,
float16,native,integers,1,0.0,250,0,0.0,inf,inf,inf,inf,0.128,0.0,inf,,,,
llama3,csv,integers,1,0.0,250,1000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,json,integers,1,0.0,250,1500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,scientific,integers,1,0.0,250,1750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,natural_language,integers,1,0.0,250,2250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
llama3,digit_by_digit,integers,1,0.0,250,3448,1.0,506617.528,499066.5,0.9999795606169829,0.999990854850993,0.0,0.0,0.9999795606169829,,,,
mistral,csv,integers,1,0.0,250,2224,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,json,integers,1,0.0,250,2474,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,scientific,integers,1,0.0,250,3250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,natural_language,integers,1,0.0,250,3224,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
mistral,digit_by_digit,integers,1,0.0,250,3698,1.0,506617.528,499066.5,0.9999795606169829,0.999990854850993,0.0,0.0,0.9999795606169829,,,,
gpt4o,csv,integers,1,0.0,250,1000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,json,integers,1,0.0,250,1500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,scientific,integers,1,0.0,250,1750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,natural_language,integers,1,0.0,250,2250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
gpt4o,digit_by_digit,integers,1,0.0,250,3448,1.0,506617.528,499066.5,0.9999795606169829,0.999990854850993,0.0,0.0,0.9999795606169829,,,,
python_str,csv,integers,1,0.0,250,1974,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,json,integers,1,0.0,250,2474,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,scientific,integers,1,0.0,250,3000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,natural_language,integers,1,0.0,250,5474,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,,,,
python_str,digit_by_digit,integers,1,0.0,250,3698,1.0,506617.528,499066.5,0.9999795606169829,0.999990854850993,0.0,0.0,0.9999795606169829,,,,
float16,native,integers,10,0.0,250,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
llama3,csv,integers,10,0.0,250,12000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
llama3,json,integers,10,0.0,250,12500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
llama3,scientific,integers,10,0.0,250,22000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
llama3,natural_language,integers,10,0.0,250,13500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
llama3,digit_by_digit,integers,10,0.0,250,14500,1.0,3.5424,3.0,0.9075926043139158,1.0,2.247230837394772,0.1896,0.8498061449362488,0.543536306005938,0.052285815510239794,0.692325129042171,0.000999000999000999
mistral,csv,integers,10,0.0,250,12250,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
mistral,json,integers,10,0.0,250,12500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
mistral,scientific,integers,10,0.0,250,34750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
mistral,natural_language,integers,10,0.0,250,13500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
mistral,digit_by_digit,integers,10,0.0,250,14750,1.0,3.5424,3.0,0.9075926043139158,1.0,2.247230837394772,0.1896,0.8498061449362488,0.543536306005938,0.052285815510239794,0.692325129042171,0.000999000999000999
gpt4o,csv,integers,10,0.0,250,12000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
gpt4o,json,integers,10,0.0,250,12500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
gpt4o,scientific,integers,10,0.0,250,22000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
gpt4o,natural_language,integers,10,0.0,250,13500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
gpt4o,digit_by_digit,integers,10,0.0,250,14500,1.0,3.5424,3.0,0.9075926043139158,1.0,2.247230837394772,0.1896,0.8498061449362488,0.543536306005938,0.052285815510239794,0.692325129042171,0.000999000999000999
python_str,csv,integers,10,0.0,250,12000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
python_str,json,integers,10,0.0,250,12500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
python_str,scientific,integers,10,0.0,250,34500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
python_str,natural_language,integers,10,0.0,250,17000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999998,0.000999000999000999
python_str,digit_by_digit,integers,10,0.0,250,19250,1.0,3.5424,3.0,0.9075926043139158,1.0,2.247230837394772,0.1896,0.8498061449362488,0.543536306005938,0.052285815510239794,0.692325129042171,0.000999000999000999
float16,native,integers,10,0.0,250,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
llama3,csv,integers,10,0.0,250,12000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
llama3,json,integers,10,0.0,250,12500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
llama3,scientific,integers,10,0.0,250,22000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
llama3,natural_language,integers,10,0.0,250,13500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
llama3,digit_by_digit,integers,10,0.0,250,23950,1.0,493.9676,490.0,0.9863115400155622,0.9925742574257426,0.03201280512204882,0.002,0.9941709118290201,0.6736646654726788,0.0002465346876469461,0.2298647279926187,0.000999000999000999
mistral,csv,integers,10,0.0,250,16975,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
mistral,json,integers,10,0.0,250,17225,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
mistral,scientific,integers,10,0.0,250,34750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
mistral,natural_language,integers,10,0.0,250,18225,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
mistral,digit_by_digit,integers,10,0.0,250,24200,1.0,493.9676,490.0,0.9863115400155622,0.9925742574257426,0.03201280512204882,0.002,0.9941709118290201,0.6736646654726788,0.0002465346876469461,0.2298647279926187,0.000999000999000999
gpt4o,csv,integers,10,0.0,250,12000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
gpt4o,json,integers,10,0.0,250,12500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
gpt4o,scientific,integers,10,0.0,250,22000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
gpt4o,natural_language,integers,10,0.0,250,13500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
gpt4o,digit_by_digit,integers,10,0.0,250,23950,1.0,493.9676,490.0,0.9863115400155622,0.9925742574257426,0.03201280512204882,0.002,0.9941709118290201,0.6736646654726788,0.0002465346876469461,0.2298647279926187,0.000999000999000999
python_str,csv,integers,10,0.0,250,16725,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
python_str,json,integers,10,0.0,250,17225,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
python_str,scientific,integers,10,0.0,250,34500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
python_str,natural_language,integers,10,0.0,250,21725,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,0.9999999999999999,0.000999000999000999
python_str,digit_by_digit,integers,10,0.0,250,28700,1.0,493.9676,490.0,0.9863115400155622,0.9925742574257426,0.03201280512204882,0.002,0.9941709118290201,0.6736646654726788,0.0002465346876469461,0.2298647279926187,0.000999000999000999
float16,native,integers,10,0.0,250,0,0.0,inf,inf,inf,inf,0.2832,0.006,inf,,0.5811002423705507,,0.000999000999000999
llama3,csv,integers,10,0.0,250,14499,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
llama3,json,integers,10,0.0,250,14999,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
llama3,scientific,integers,10,0.0,250,22000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
llama3,natural_language,integers,10,0.0,250,15999,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
llama3,digit_by_digit,integers,10,0.0,250,38948,1.0,498203.568,494449.5,0.999965845638591,0.9999913969871648,0.0,0.0,0.9999933710575561,0.7209644869711156,0.03155607572187759,0.15020328277503198,0.000999000999000999
mistral,csv,integers,10,0.0,250,24474,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
mistral,json,integers,10,0.0,250,24724,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
mistral,scientific,integers,10,0.0,250,34750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
mistral,natural_language,integers,10,0.0,250,25724,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
mistral,digit_by_digit,integers,10,0.0,250,39198,1.0,498203.568,494449.5,0.999965845638591,0.9999913969871648,0.0,0.0,0.9999933710575561,0.7209644869711156,0.03155607572187759,0.15020328277503198,0.000999000999000999
gpt4o,csv,integers,10,0.0,250,14499,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
gpt4o,json,integers,10,0.0,250,14999,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
gpt4o,scientific,integers,10,0.0,250,22000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
gpt4o,natural_language,integers,10,0.0,250,15999,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
gpt4o,digit_by_digit,integers,10,0.0,250,38948,1.0,498203.568,494449.5,0.999965845638591,0.9999913969871648,0.0,0.0,0.9999933710575561,0.7209644869711156,0.03155607572187759,0.15020328277503198,0.000999000999000999
python_str,csv,integers,10,0.0,250,24224,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
python_str,json,integers,10,0.0,250,24724,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
python_str,scientific,integers,10,0.0,250,34500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
python_str,natural_language,integers,10,0.0,250,29224,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,0.9999999999999998,1.0,0.000999000999000999
python_str,digit_by_digit,integers,10,0.0,250,43698,1.0,498203.568,494449.5,0.999965845638591,0.9999913969871648,0.0,0.0,0.9999933710575561,0.7209644869711156,0.03155607572187759,0.15020328277503198,0.000999000999000999
float16,native,integers,100,0.0,250,0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
llama3,csv,integers,100,0.0,250,124500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
llama3,json,integers,100,0.0,250,125000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
llama3,scientific,integers,100,0.0,250,224500,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
llama3,natural_language,integers,100,0.0,250,126000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
llama3,digit_by_digit,integers,100,0.0,250,149500,1.0,3.84292,4.0,0.9958887725643223,1.0,0.9494115034421496,0.1084,0.8835389635635809,0.508705732445809,0.010486802513478048,0.7156240687001014,0.000999000999000999
mistral,csv,integers,100,0.0,250,124750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
mistral,json,integers,100,0.0,250,125000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
mistral,scientific,integers,100,0.0,250,349750,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
mistral,natural_language,integers,100,0.0,250,126000,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,1.0,1.0,1.0,0.000999000999000999
mistral,digit_by_digit,integers,100,0.0,250,149750,1.0,3.84292,4.0,0.9958887725643223,1.0,0.9494115034421496,0.1084,0.8835389635635809,0.508705732445809,0.010486802513478048,0.7156240687001014,0.000999000999000999
